info function time diff
exit_omp-784-128-1152 sgemm_nt_kern 149.274206000 0.804489000
data_in_copy-gemm-784-128-1152 sgemm_nt_kern 150.078695000 0.930997000
enter_omp-gemm-784-128-1152 sgemm_nt_kern 151.009692000 0.017280000
offload_wait __tgt_rtl_run_target_team_region 151.026972000 0.331216000
offload_return __tgt_rtl_run_target_team_region 151.358188000 0.010227000
data_out_copy-gemm-784-128-1152 sgemm_nt_kern 151.368415000 0.086088000
exit_omp-784-128-1152 sgemm_nt_kern 151.454503000 0.901121000
data_in_copy-gemm-784-128-1152 sgemm_nt_kern 152.355624000 0.947696000
enter_omp-gemm-784-128-1152 sgemm_nt_kern 153.303320000 0.018453000
offload_wait __tgt_rtl_run_target_team_region 153.321773000 0.335088000
offload_return __tgt_rtl_run_target_team_region 153.656861000 0.009675000
data_out_copy-gemm-784-128-1152 sgemm_nt_kern 153.666536000 0.087228000
exit_omp-784-128-1152 sgemm_nt_kern 153.753764000 0.782773000
data_in_copy-gemm-784-128-1152 sgemm_nt_kern 154.536537000 0.929038000
enter_omp-gemm-784-128-1152 sgemm_nt_kern 155.465575000 0.012182000
offload_wait __tgt_rtl_run_target_team_region 155.477757000 0.336234000
offload_return __tgt_rtl_run_target_team_region 155.813991000 0.009677000
data_out_copy-gemm-784-128-1152 sgemm_nt_kern 155.823668000 0.087192000
exit_omp-784-128-1152 sgemm_nt_kern 155.910860000 0.538121000
data_in_copy-gemm-196-256-1152 sgemm_nt_kern 156.448981000 0.478645000
enter_omp-gemm-196-256-1152 sgemm_nt_kern 156.927626000 0.012186000
offload_wait __tgt_rtl_run_target_team_region 156.939812000 0.176735000
offload_return __tgt_rtl_run_target_team_region 157.116547000 0.010296000
data_out_copy-gemm-196-256-1152 sgemm_nt_kern 157.126843000 0.039953000
exit_omp-196-256-1152 sgemm_nt_kern 157.166796000 0.398931000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 157.565727000 0.902622000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 158.468349000 0.018764000
offload_wait __tgt_rtl_run_target_team_region 158.487113000 0.345751000
offload_return __tgt_rtl_run_target_team_region 158.832864000 0.010891000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 158.843755000 0.040051000
exit_omp-196-256-2304 sgemm_nt_kern 158.883806000 0.099377000
data_in_copy-gemm-196-256-128 sgemm_nt_kern 158.983183000 0.087069000
enter_omp-gemm-196-256-128 sgemm_nt_kern 159.070252000 0.012536000
offload_wait __tgt_rtl_run_target_team_region 159.082788000 0.022894000
offload_return __tgt_rtl_run_target_team_region 159.105682000 0.009753000
data_out_copy-gemm-196-256-128 sgemm_nt_kern 159.115435000 0.039977000
exit_omp-196-256-128 sgemm_nt_kern 159.155412000 0.478013000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 159.633425000 0.884802000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 160.518227000 0.012139000
offload_wait __tgt_rtl_run_target_team_region 160.530366000 0.349386000
offload_return __tgt_rtl_run_target_team_region 160.879752000 0.009856000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 160.889608000 0.039938000
exit_omp-196-256-2304 sgemm_nt_kern 160.929546000 0.408367000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 161.337913000 0.926603000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 162.264516000 0.024410000
offload_wait __tgt_rtl_run_target_team_region 162.288926000 0.339322000
offload_return __tgt_rtl_run_target_team_region 162.628248000 0.009787000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 162.638035000 0.048973000
exit_omp-196-256-2304 sgemm_nt_kern 162.687008000 0.456233000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 163.143241000 0.883389000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 164.026630000 0.015290000
offload_wait __tgt_rtl_run_target_team_region 164.041920000 0.335497000
offload_return __tgt_rtl_run_target_team_region 164.377417000 0.010300000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 164.387717000 0.041688000
exit_omp-196-256-2304 sgemm_nt_kern 164.429405000 0.387004000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 164.816409000 0.924383000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 165.740792000 0.012529000
offload_wait __tgt_rtl_run_target_team_region 165.753321000 0.326429000
offload_return __tgt_rtl_run_target_team_region 166.079750000 0.010847000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 166.090597000 0.040579000
exit_omp-196-256-2304 sgemm_nt_kern 166.131176000 0.458733000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 166.589909000 0.889814000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 167.479723000 0.015025000
offload_wait __tgt_rtl_run_target_team_region 167.494748000 0.346679000
offload_return __tgt_rtl_run_target_team_region 167.841427000 0.011261000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 167.852688000 0.041151000
exit_omp-196-256-2304 sgemm_nt_kern 167.893839000 0.411475000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 168.305314000 0.884829000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 169.190143000 0.012601000
offload_wait __tgt_rtl_run_target_team_region 169.202744000 0.339832000
offload_return __tgt_rtl_run_target_team_region 169.542576000 0.009837000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 169.552413000 0.039961000
exit_omp-196-256-2304 sgemm_nt_kern 169.592374000 0.483029000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 170.075403000 0.902469000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 170.977872000 0.015447000
offload_wait __tgt_rtl_run_target_team_region 170.993319000 0.347662000
offload_return __tgt_rtl_run_target_team_region 171.340981000 0.011404000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 171.352385000 0.043022000
exit_omp-196-256-2304 sgemm_nt_kern 171.395407000 0.389435000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 171.784842000 0.938140000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 172.722982000 0.014163000
offload_wait __tgt_rtl_run_target_team_region 172.737145000 0.340366000
offload_return __tgt_rtl_run_target_team_region 173.077511000 0.011310000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 173.088821000 0.044329000
exit_omp-196-256-2304 sgemm_nt_kern 173.133150000 0.478609000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 173.611759000 0.897135000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 174.508894000 0.012130000
offload_wait __tgt_rtl_run_target_team_region 174.521024000 0.335762000
offload_return __tgt_rtl_run_target_team_region 174.856786000 0.011589000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 174.868375000 0.043290000
exit_omp-196-256-2304 sgemm_nt_kern 174.911665000 0.415847000
data_in_copy-gemm-196-256-2304 sgemm_nt_kern 175.327512000 0.886725000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 176.214237000 0.017326000
offload_wait __tgt_rtl_run_target_team_region 176.231563000 0.340108000
offload_return __tgt_rtl_run_target_team_region 176.571671000 0.010257000
data_out_copy-gemm-196-256-2304 sgemm_nt_kern 176.581928000 0.040160000
exit_omp-196-256-2304 sgemm_nt_kern 176.622088000 0.294084000
data_in_copy-gemm-49-512-2304 sgemm_nt_kern 176.916172000 1.067804000
enter_omp-gemm-49-512-2304 sgemm_nt_kern 177.983976000 0.012236000
offload_wait __tgt_rtl_run_target_team_region 177.996212000 0.182203000
offload_return __tgt_rtl_run_target_team_region 178.178415000 0.010299000
data_out_copy-gemm-49-512-2304 sgemm_nt_kern 178.188714000 0.026874000
exit_omp-49-512-2304 sgemm_nt_kern 178.215588000 0.221787000
data_in_copy-gemm-49-512-4608 sgemm_nt_kern 178.437375000 2.341901000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 180.779276000 0.012193000
offload_wait __tgt_rtl_run_target_team_region 180.791469000 0.370104000
offload_return __tgt_rtl_run_target_team_region 181.161573000 0.014544000
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 181.176117000 0.021560000
exit_omp-49-512-4608 sgemm_nt_kern 181.197677000 0.053187000
data_in_copy-gemm-49-512-256 sgemm_nt_kern 181.250864000 0.140427000
enter_omp-gemm-49-512-256 sgemm_nt_kern 181.391291000 0.012231000
offload_wait __tgt_rtl_run_target_team_region 181.403522000 0.024458000
offload_return __tgt_rtl_run_target_team_region 181.427980000 0.016933000
data_out_copy-gemm-49-512-256 sgemm_nt_kern 181.444913000 0.022186000
exit_omp-49-512-256 sgemm_nt_kern 181.467099000 0.248298000
data_in_copy-gemm-49-512-4608 sgemm_nt_kern 181.715397000 2.176852000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 183.892249000 0.012160000
offload_wait __tgt_rtl_run_target_team_region 183.904409000 0.360857000
offload_return __tgt_rtl_run_target_team_region 184.265266000 0.014660000
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 184.279926000 0.020813000
exit_omp-49-512-4608 sgemm_nt_kern 184.300739000 0.218918000
data_in_copy-gemm-49-512-4608 sgemm_nt_kern 184.519657000 2.210982000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 186.730639000 0.016640000
offload_wait __tgt_rtl_run_target_team_region 186.747279000 0.370212000
offload_return __tgt_rtl_run_target_team_region 187.117491000 0.009788000
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 187.127279000 0.020738000
exit_omp-49-512-4608 sgemm_nt_kern 187.148017000 0.243771000
data_in_copy-gemm-49-512-4608 sgemm_nt_kern 187.391788000 2.350129000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 189.741917000 0.012696000
offload_wait __tgt_rtl_run_target_team_region 189.754613000 0.373337000
offload_return __tgt_rtl_run_target_team_region 190.127950000 0.009219000
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 190.137169000 0.021004000
exit_omp-49-512-4608 sgemm_nt_kern 190.158173000 0.215813000
data_in_copy-gemm-49-512-4608 sgemm_nt_kern 190.373986000 2.163693000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 192.537679000 0.014620000
offload_wait __tgt_rtl_run_target_team_region 192.552299000 0.369548000
offload_return __tgt_rtl_run_target_team_region 192.921847000 0.011282000
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 192.933129000 0.031429000
exit_omp-49-512-4608 sgemm_nt_kern 192.964558000 0.031429000
