info function time diff
enter_omp-gemm-784-128-1152 sgemm_nt_kern 160.727133000 0.012076000
offload_wait __tgt_rtl_run_target_team_region 160.739209000 0.376202000
offload_return __tgt_rtl_run_target_team_region 161.115411000 0.013871000
exit_omp-784-128-1152 sgemm_nt_kern 161.129282000 0.518747000
data_in_copy_map-gemm-196-256-11sgemm_nt_kern sgemm_nt_kern 161.648029000 0.127222000
enter_omp-gemm-196-256-1152 sgemm_nt_kern 161.775251000 0.012507000
offload_wait __tgt_rtl_run_target_team_region 161.787758000 0.208905000
offload_return __tgt_rtl_run_target_team_region 161.996663000 0.009576000
exit_omp-196-256-1152 sgemm_nt_kern 162.006239000 0.398875000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 162.405114000 0.239830000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 162.644944000 0.012533000
offload_wait __tgt_rtl_run_target_team_region 162.657477000 0.405804000
offload_return __tgt_rtl_run_target_team_region 163.063281000 0.009725000
exit_omp-196-256-2304 sgemm_nt_kern 163.073006000 0.113934000
data_in_copy_map-gemm-196-256-12sgemm_nt_kern sgemm_nt_kern 163.186940000 0.030505000
enter_omp-gemm-196-256-128 sgemm_nt_kern 163.217445000 0.012490000
offload_wait __tgt_rtl_run_target_team_region 163.229935000 0.025521000
offload_return __tgt_rtl_run_target_team_region 163.255456000 0.009548000
exit_omp-196-256-128 sgemm_nt_kern 163.265004000 0.453653000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 163.718657000 0.234081000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 163.952738000 0.017281000
offload_wait __tgt_rtl_run_target_team_region 163.970019000 0.407827000
offload_return __tgt_rtl_run_target_team_region 164.377846000 0.010187000
exit_omp-196-256-2304 sgemm_nt_kern 164.388033000 0.388048000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 164.776081000 0.243605000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 165.019686000 0.016353000
offload_wait __tgt_rtl_run_target_team_region 165.036039000 0.413051000
offload_return __tgt_rtl_run_target_team_region 165.449090000 0.009712000
exit_omp-196-256-2304 sgemm_nt_kern 165.458802000 0.447298000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 165.906100000 0.231141000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 166.137241000 0.012423000
offload_wait __tgt_rtl_run_target_team_region 166.149664000 0.414112000
offload_return __tgt_rtl_run_target_team_region 166.563776000 0.009737000
exit_omp-196-256-2304 sgemm_nt_kern 166.573513000 0.405091000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 166.978604000 0.233673000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 167.212277000 0.012508000
offload_wait __tgt_rtl_run_target_team_region 167.224785000 0.420007000
offload_return __tgt_rtl_run_target_team_region 167.644792000 0.009784000
exit_omp-196-256-2304 sgemm_nt_kern 167.654576000 0.475880000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 168.130456000 0.239634000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 168.370090000 0.012110000
offload_wait __tgt_rtl_run_target_team_region 168.382200000 0.403834000
offload_return __tgt_rtl_run_target_team_region 168.786034000 0.009726000
exit_omp-196-256-2304 sgemm_nt_kern 168.795760000 0.429658000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 169.225418000 0.237875000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 169.463293000 0.016765000
offload_wait __tgt_rtl_run_target_team_region 169.480058000 0.405435000
offload_return __tgt_rtl_run_target_team_region 169.885493000 0.009526000
exit_omp-196-256-2304 sgemm_nt_kern 169.895019000 0.459866000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 170.354885000 0.235350000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 170.590235000 0.012122000
offload_wait __tgt_rtl_run_target_team_region 170.602357000 0.409773000
offload_return __tgt_rtl_run_target_team_region 171.012130000 0.009723000
exit_omp-196-256-2304 sgemm_nt_kern 171.021853000 0.390495000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 171.412348000 0.240222000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 171.652570000 0.012129000
offload_wait __tgt_rtl_run_target_team_region 171.664699000 0.415599000
offload_return __tgt_rtl_run_target_team_region 172.080298000 0.010801000
exit_omp-196-256-2304 sgemm_nt_kern 172.091099000 0.448882000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 172.539981000 0.238623000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 172.778604000 0.012076000
offload_wait __tgt_rtl_run_target_team_region 172.790680000 0.410156000
offload_return __tgt_rtl_run_target_team_region 173.200836000 0.009736000
exit_omp-196-256-2304 sgemm_nt_kern 173.210572000 0.380469000
data_in_copy_map-gemm-196-256-23sgemm_nt_kern sgemm_nt_kern 173.591041000 0.236630000
enter_omp-gemm-196-256-2304 sgemm_nt_kern 173.827671000 0.012521000
offload_wait __tgt_rtl_run_target_team_region 173.840192000 0.411325000
offload_return __tgt_rtl_run_target_team_region 174.251517000 0.010373000
exit_omp-196-256-2304 sgemm_nt_kern 174.261890000 0.286493000
data_in_copy_map-gemm-49-512-230sgemm_nt_kern sgemm_nt_kern 174.548383000 0.301619000
enter_omp-gemm-49-512-2304 sgemm_nt_kern 174.850002000 0.016142000
offload_wait __tgt_rtl_run_target_team_region 174.866144000 0.221325000
offload_return __tgt_rtl_run_target_team_region 175.087469000 0.009753000
exit_omp-49-512-2304 sgemm_nt_kern 175.097222000 0.211762000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 175.308984000 0.577234000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 175.886218000 0.015083000
offload_wait __tgt_rtl_run_target_team_region 175.901301000 0.429995000
offload_return __tgt_rtl_run_target_team_region 176.331296000 0.010295000
exit_omp-49-512-4608 sgemm_nt_kern 176.341591000 0.051788000
data_in_copy_map-gemm-49-512-256sgemm_nt_kern sgemm_nt_kern 176.393379000 0.042491000
enter_omp-gemm-49-512-256 sgemm_nt_kern 176.435870000 0.015033000
offload_wait __tgt_rtl_run_target_team_region 176.450903000 0.024717000
offload_return __tgt_rtl_run_target_team_region 176.475620000 0.009723000
exit_omp-49-512-256 sgemm_nt_kern 176.485343000 0.248744000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 176.734087000 0.567474000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 177.301561000 0.012057000
offload_wait __tgt_rtl_run_target_team_region 177.313618000 0.422156000
offload_return __tgt_rtl_run_target_team_region 177.735774000 0.010914000
exit_omp-49-512-4608 sgemm_nt_kern 177.746688000 0.214321000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 177.961009000 0.559957000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 178.520966000 0.012698000
offload_wait __tgt_rtl_run_target_team_region 178.533664000 0.430474000
offload_return __tgt_rtl_run_target_team_region 178.964138000 0.009655000
exit_omp-49-512-4608 sgemm_nt_kern 178.973793000 0.233998000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 179.207791000 0.570874000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 179.778665000 0.012198000
offload_wait __tgt_rtl_run_target_team_region 179.790863000 0.433074000
offload_return __tgt_rtl_run_target_team_region 180.223937000 0.010174000
exit_omp-49-512-4608 sgemm_nt_kern 180.234111000 0.206871000
data_in_copy_map-gemm-49-512-460sgemm_nt_kern sgemm_nt_kern 180.440982000 0.556489000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 180.997471000 0.012226000
offload_wait __tgt_rtl_run_target_team_region 181.009697000 0.427845000
offload_return __tgt_rtl_run_target_team_region 181.437542000 0.009755000
exit_omp-49-512-4608 sgemm_nt_kern 181.447297000 0.009755000
