info function time diff
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 110.008091000 0.020370000
exit_omp-49-512-4608 sgemm_nt_kern 110.028461000 0.073595000
data_in_copy-gemm-49-512-256 sgemm_nt_kern 110.102056000 0.131394000
enter_omp-gemm-49-512-256 sgemm_nt_kern 110.233450000 0.012166000
offload_wait __tgt_rtl_run_target_team_region 110.245616000 0.023442000
offload_return __tgt_rtl_run_target_team_region 110.269058000 0.010230000
data_out_copy-gemm-49-512-256 sgemm_nt_kern 110.279288000 0.022648000
exit_omp-49-512-256 sgemm_nt_kern 110.301936000 0.252941000
data_in_copy-gemm-49-512-4608 sgemm_nt_kern 110.554877000 2.375950000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 112.930827000 0.015431000
offload_wait __tgt_rtl_run_target_team_region 112.946258000 0.373444000
offload_return __tgt_rtl_run_target_team_region 113.319702000 0.011255000
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 113.330957000 0.024987000
exit_omp-49-512-4608 sgemm_nt_kern 113.355944000 0.218219000
data_in_copy-gemm-49-512-4608 sgemm_nt_kern 113.574163000 2.155972000
enter_omp-gemm-49-512-4608 sgemm_nt_kern 115.730135000 0.013741000
offload_wait __tgt_rtl_run_target_team_region 115.743876000 0.373743000
offload_return __tgt_rtl_run_target_team_region 116.117619000 0.009910000
data_out_copy-gemm-49-512-4608 sgemm_nt_kern 116.127529000 0.020704000
exit_omp-49-512-4608 sgemm_nt_kern 116.148233000 0.020704000
